,user_a,user_b
3857,B?n thân mày tên gì?,"Tên Nguy?n Thanh Tùng , ba tên Nguy?n Thanh Nguy?n , má tên Lê Th? Lê."
3858,Mày có xem tao là b?n?,T? xem c?u là tri k?.
3859,Mày thích gì ? b?n mày?,Luôn cho vay ti?n trong 1 n?t nh?c.
3860,Mày c?m th?y th? nào khi ? g?n b?n bè?,C?m th?y an toàn và thu thái.
3861,B?n bè mày có t?t không?,T?t nhu c?u dó.
3862,B?n thân mày tên gì?,"Tên Nguy?n Thanh Tùng , ba tên Nguy?n Thanh Nguy?n , má tên Lê Th? Lê."
3863,B?n mày nhi?u không?,Nhi?u l?m
3864,B?n thân mày là ai?,My Talking Tom
3865,Mày dang bu?n h??,"No, Im fine"
3866,Choi v?i th?ng Tom vui không?,"Không, nó nh?i ti?ng tao"
3867,Mày choi v?i nó bao lâu?,2 nam
3868,Mày có bao nhiêu b?n?,nhi?u l?m
3869,B?n mày h?c tru?ng nào?,h?c chung v?i mày
3870,Làm b?n du?c bao lâu r?i?,hon 20 nam r?i
3871,B?n mày h?c dâu?,chung tru?ng luôn
3872,S? thích c?a b?n mày là gì?,thích xài ti?n
3873,Nhi?u b?n bè không ?,Nhi?u ch?
3874,Thích choi v?i ai ?,Ai cung choi
3875,B?n thân tên gì ?,Hoàng
3876,Có h?c chung môn v?i b?n không ?,Có
3877,Có hay di choi v?i b?n bè không ?,Cung hay di l?m
3878,B?n có nhi?u b?n không ?,Không ít à
3879,B?n thân b?n là ai?,H?i chi
3880,B?n có bao nhiêu ngu?i b?n thân ?,Có 4 ngu?i
3881,B?n thích choi v?i nh?ng ngu?i nhu th? nào,Nh?ng ngu?i vui v? bi?t l?ng nghe.
3882,Hi?n b?n c?m th?y nhu th? nào ?,Bình thu?ng
3883,B?n thích có nhi?u ngu?i b?n hay m?t vài ngu?i nhung thân ?,? ch?c ít ngu?i nhung thân.
3884,Mày có bao nhiêu b?n?,nhi?u l?m
3885,B?n mày h?c tru?ng nào?,h?c chung v?i mày
3886,Làm b?n du?c bao lâu r?i?,hon 20 nam r?i
3887,B?n mày h?c dâu?,chung tru?ng luôn
3888,B?n bè ông có nhi?u không?,Không ông à
3889,Ông hay di dâu v?i b?n bè c?a ông?,Ði dá banh ông
3890,B?n bè nên choi sao cho du?c?,Ph?i uy tín
3891,Có nhi?u b?n ? d?i h?c không?,Không
3892,B?n Mai c?a b?n sao lùn th??,Ch?c do gen b?n dó
3893,B?n Mai sao trông g?y th??,Béo nhu heo luôn ch? g?y gì
3894,Li?t kê v? m?u homies b?n thích choi?,"Thân thi?n, vui tánh"
3895,B?n thu?ng di dâu choi v?i b?n bè?,Cà phê
3896,B?n bè c?a b?n có t? n?n không?,Không ?
3897,có bao nhiêu b?n thân ?,2
3898,hay di an v?i b?n thân không ?,1 tu?n di 3 l?n.
3899,Tính cách c?a b?n thân nhu th? nào ?,"b? khùng, hay gi?n ."
3900,B?n thân h?c cùng tru?ng không ?,"có, h?c chung l?p"
3901,B?n thân có b?n gái chua?,chua
3902,B?n thân và b?n hay di dâu?,di cà phê .
3903,c?m th?y nhu th? nào v? b?n thân ?,r?t quý b?n nó.
3904,Quan di?m c?a b?n v? tình b?n nhu th? nào?,trung th?c.
3905,B?n có thích b?n Khang không?,không vì mình dánh giá theo ch? quan là ngu?i h?i câu này không d? thuong r?i.
3906,Mày choi v?i tao bao lâu r?i ?,nam nh?t t?i gi?
3907,Mày r?t bao nhiêu môn r?i ?,h?i quài mày
3908,Có ngu?i yêu chua ?,r?i
3909,Nghi gì v? tao ?,bình thu?ng
3910,Có hút thu?c ko ?,không
3911,Có hay nh?u không ?,không
3912,Ðô nhiêu lon ?,không bi?t u?ng
3913,Mày choi v?i tao bao lâu r?i ?,nam nh?t t?i gi?
3914,Mày r?t bao nhiêu môn r?i ?,h?i quài mày
3915,Có ngu?i yêu chua ?,r?i
3916,Nghi gì v? tao ?,bình thu?ng
3917,Có hút thu?c ko ?,không
3918,Có hay nh?u không ?,không
3919,Ðô nhiêu lon ?,không bi?t u?ng
3920,Mày choi v?i tao bao lâu r?i ?,nam nh?t t?i gi?
3921,Mày r?t bao nhiêu môn r?i ?,h?i quài mày
3922,Có ngu?i yêu chua ?,r?i
3923,Nghi gì v? tao ?,bình thu?ng
3924,Có hút thu?c ko ?,không
3925,Có hay nh?u không ?,không
3926,Ðô nhiêu lon ?,không bi?t u?ng
3927,Nhi?u b?n không ?,Ít
3928,B?n mày ? dâu?,Nhà nó
3929,B?n lâu nh?t nhiêu nam?,lúc l?t lòng
3930,B?n mày h?c dâu?,? tru?ng nó h?c
3931,Thích gì?,ai thích gì ?
3932,B?n có b?n không?,nhi?u
3933,B?n bè c?a b?n có choi do không?,không
3934,B?n có hay di nh?u v?i b?n bè không?,có
3935,B?n bè c?a b?n có hay choi d? không?,choi
3936,b?n có b?n thân không?,có
3937,B?n c?a b?n có hay mu?n ti?n b?n không?,có
3938,b?n c?a b?n có r? b?n di cúp h?c không?,có
3939,B?n mu?n b?n c?a mình nhu th? nào?,khùng
3940,Mày có xem tao là b?n?,bét fen.
3941,Mày thích gì ? b?n mày?,r?nh không có j làm cho ti?n t? sài.
3942,Mày c?m th?y th? nào khi ? g?n b?n bè?,C?m th?y zui.
3943,B?n bè mày có t?t không?,T?t nhu c?u dó.
3944,B?n thân mày tên gì?,Tên j k? b?n t
3945,b?n thân là th?ng nào?,hông nói
3946,nghi sao v? m?t ngu?i b?n t?t?,d?p
3947,có quen ai lâu dài?,hông
3948,tình b?n nó ra sao r?i?,tuyêtk
3949,thu?ng làm gì v?i b?n thân?,choi game
3950,làm gì d? gi? m?i quan h??,nói chuy?n
3951,Có nhi?u b?n không?,nhi?u
3952,Tính cách nhu nào?,khá cá tính
3953,Có tâm s? v?i m?i ngu?i không?,ko
3954,B?n bè hòa d?ng không?,Cung bình thu?ng
3955,Có hay giúp d? b?n không?,Thu?ng xuyên
3956,B?n bè c?a b?n có hay giúp d? nhau không?,Cung có
3957,Mày có bao nhiêu b?n?,nhi?u
3958,B?n mày h?c tru?ng nào?,doán xem
3959,Làm b?n du?c bao lâu r?i?,g?n 30 nam
3960,B?n mày h?c dâu?,? tru?ng
3961,S? thích c?a b?n mày là gì?,h?i nó dó
3962,tru?ng có ký túc xá không ?,có
3963,1 ch? bao nhiêu ti?n ?,kho?ng 600 nghìn d?ng
3964,1 môn bao nhiêu ch? ?,3 ch?
3965,tru?ng có câu l?c b? không ?,có
3966,bao nhiêu di?m thì r?t môn ?,du?i 5
3967,h?c phí có d?t không?,dao d?ng t? 10 tri?u t?i 20 tri?u
3968,TDTU có m?y co s??,TDTU có 5 co s?
3969,TDTU có d?y CNTT không?,có
3970,có gi?ng viên nu?c ngoài trong tru?ng không?,có
3971,TDTU có ho?t d?ng gì vui?,di h?c quân s? ? B?o L?c
3972,Tru?ng r?ng không?,R?ng
3973,Có cantin không?,Có
3974,Co s? v?t ch?t t?t không?,T?t
3975,Có kí túc xá không?,Có
3976,TRu?ng TÐT m?c dông ph?c nào,"N? m?c áo dài, nam m?c so mi qu?n tây"
3977,O?? tru?o?`ng TÐT ma??c do^`ng phu?c vào th? m?y?,Th? 2 và th? 5
3978,Co s? v?t ch?t c?a tru?ng nhu th? nào?,Ð?t chu?n 5/5 sao ( theo QS Star Anh Qu?c) d?m b?o cho s? phát tri?n toàn di?n c?a sinh viên
3979,Sinh viên d?i h?c TÐT có l? phép không,Có
3980,ho?c phi´,650000 dô`ng mô?t ti´n chi?
3981,pho`ng tu vâ´n,pho`ng E001
3982,gio` ho?c,6 gio` 50 phu´t
3983,ky´ tu´c xa´ o? dâu?,khu H
3984,co´ bao nhiêu khoa,16 khoa
3985,diê?m dâ`u va`o nhu na`o?,kha´ cao
3986,chuyê?n nga`nh duo?c không?,"duo?c, nê´u don duo?c duyê?t"
3987,di?a chi? la` gi`,19 Nguyê~n Hu~u Tho? quâ?n 7
3988,thang ma´y co´ dông không?,thang ma´y không dông la´m
3989,H?c phí c?a tru?ng bao nhiêu?,20 tri?u m?t nam.
3990,Bao nhiêu m?t tín ?,700 nghìn
3991,Co s? v?t ch?t nhu nào ?,Ð?y d? ti?n nghi
3992,Ký túc xá ra sao?,H? tr? cho sinh viên trong 2 nam d?u
3993,Có câu l?c b? bóng dá không?,Có nha
3994,Tru?ng m? c?a lúc nào?,Gi? hành chính t? 6 gi? d?n 22 gi?
3995,phí h?c nhu th? nào á ?,tùy ngành n?a
3996,tru?ng mình da ngành h? ?,?
3997,tru?ng r?ng không ?,cung r?ng
3998,tru?ng có kí túc xá không?,có nha
3999,tru?ng h?c vui không ?,cung vui
4000,tru?ng mày h?c d? r?t môn không ?,không
4001,h?c trong tru?ng d? có ngu?i không th? ?,tùy mày nhu th? nào
4002,h?c quân s? ? dâu?,t?i tru?ng
4003,khoa công ngh? thông tin có m?y chuyên ngành?,3 chuyên ngành chính
4004,th?y cô trong tru?ng th? nào?,"nhi?t tình, t?n tâm"
4005,có t? ch?c các ho?t d?ng cho sinh viên không?,có nhi?u t? các khoa
4006,kí túc xá th? nào?,khá ok
4007,h?c vui không?,vui
4008,tru?ng d?y nhiêu ngành?,39
4009,th?y cô trong tru?ng sao?,nhi?t tình
4010,ra tru?ng có vi?c làm không?,99 ph?n tram có vi?c làm
4011,co s? v?t ch?t có ?n không?,5 sao chu?n qu?c t?
4012,thu vi?n x?n không?,trong top dông nam á
4013,sinh viên có thân thi?n không?,có
4014,ngu?i ngoài vào tru?ng du?c không?,có nhung b?o v? ph?i cho phép
4015,có bao nhiêu h? boi?,2
4016,tru?ng có nhi?u câu l?c b? không?,nhi?u
4017,h?c phí c?a tru?ng có m?c không?,nó ? m?c trung bình không quá m?c
4018,th?y cô c?a tru?ng nhu th? nào?,th?y cô r?t tâm huy?t v?i sinh viên
4019,tru?ng mình có gì d?c bi?t hon tru?ng khác?,tru?ng mình có thu vi?n t?t nh?t nu?c
4020,tru?ng mình có kí túc xá riêng không?,tru?ng có 3 kí túc xá riêng
4021,ch?t lu?ng phòng h?c có t?t không?,"phòng h?c d?y d? ti?n nghi, ánh sáng, t?i máy l?nh không thi?u gì c?"
4022,có bao nhiêu chuong trình d?y h?c ? TDTU?,có 3 h? chuong trình ? TDTU
4023,tru?ng có wifi không ?,có
4024,nhà xe có k?t không ?,không
4025,h?c phí cao không ?,bình thu?ng
4026,th?y cô th? nào ?,"gi?i, yêu sinh viên"
4027,co s? v?t ch?t t?t không ?,t?t
4028,phòng th?c hành ngon không ?,tùy phòng
4029,h?c phí?,50 tri?u
4030,ti?n ích trong tru?ng?,thu vi?n
4031,? xa không?,g?n thành ph?
4032,có t?t không?,r?t t?t
4033,Tru?ng có t?ng c?ng bao nhiêu các ngành ?,Hi?n t?i g?m 39 ngành theo ch?t lu?ng tiêu chu?n
4034,S? lu?ng gi?ng viên là bao nhiêu ?,G?m 1320 gi?ng viên
4035,Tru?ng có thu vi?n không ?,Thu vi?n c?a tru?ng t? hào là m?t trong nh?ng thu vi?n hi?n d?i và d?y d? tài li?u nh?t c?a TP H? Chí Minh
4036,H?c phí m?i nam c?n ph?i dóng cho truong trình d?i trà ?,"M?i nam dao d?ng t? 40-50 tri?u, và có nhi?u chính sách h?c b?ng."
4037,Thu vi?n dâu anh?,Bên trái nhà C
4038,H?c phí sao ch??,T?m trung nha em
4039,Bao ngành th? ch??,Nhi?u ngành l?m em
4040,T?p th? d?c dâu ch??,M?i noi em
4041,Khoa Công ngh? thông tin có m?y ngành?,3
4042,Tru?ng Tôn Ð?c Th?ng có gì khác bi?t?,m?c d?ng ph?c th? 2 và th? 5 h?ng tu?n.
4043,C?n b?ng ti?ng Anh d? ra tru?ng?,C?n
4044,có xét h?c b? không?,Có
4045,có m?y can tin ?,4
4046,bao nhiêu ti?n 1 tín ch? ?,1000000 vnd
4047,bao nhiêu tín ch? ra tru?ng?,142
4048,có thu vi?n không?,có
4049,h?c phí?,trung bình 20 tri?u.
4050,m?y nam ra tru?ng?,trung bình 4 nam.
4051,nghi sao v? thu vi?n tru?ng?,cung du?c
4052,h?c ai?,giáo viên công ngh? thông tin.
4053,h?c phí c?a tru?ng mình th? nào ?,giao d?ng t? 20 -24 tri?u m?i nam
4054,co s? v?t ch?t thì nhu th? nào  ?,có có thu vi?n xin nh?t trong các tru?ng d?i h?c
4055,ngành nào dang hot nh?t hi?n nay?,"IT, di?n di?n t?, marketing,..."
4056,thây cô thì th? nào ?,"d?u có ki?n th?c chuyên môn cao, t?n tình"
4057,tru?ng có h? tr? h?c b?ng gì không ?,h?c l?c t? 8.0 tr? lên và di?m ho?t d?ng trên 80 thì có th? nh?n du?c
4058,khi nào tru?ng m?i có m? d?t xuyêt duy?t h?c b? ?,cái này thì lên trang ch? c?a tru?ng h?c
4059,Tru?ng mình có ký túc xá không?,Có
4060,Tru?ng mình xét tuy?n vào v?i m?y hình th?c?,H?c b? và di?m thi t?t nghi?p
4061,Tru?ng mình có môn boi không?,Có
4062,Tru?ng mình có nhi?u phong trào thi?n nguy?n không?,Có
4063,H?c phí ? tru?ng có d?t không?,Tùy
4064,tru?ng có gì hot,thu vi?n 129 t?
4065,sinh viên sao,"k? lu?t, l? phép, chuyên nghi?p, sáng t?o, ph?ng s?"
4066,sao ngu?i ta nói tru?ng mình nhu Ðà L?t,t?i máy l?nh nhi?u mà còn b?t su?t
4067,nhiêu tín ch? ra tru?ng,tùy
4068,có trang ph?c truy?n th?ng không,"có, th? 2 th? 5 nam so mi n? áo dài"
4069,bao nhiêu khoa?,16 khoa.
4070,bao nhiêu ngành?,hon 44 ngành.
4071,th?y cô thì sao?,thân thi?n.
4072,sao n?a?,luôn h? tr?.
4073,h?c phí?,d?t.
4074,còn ti?n ích?,d?y d?.
4075,mày h?c gì?,CNTT.
4076,Nào ra tru?ng?,chua bi?t.
4077,có ngu?i yêu chua?,chua.
4078,h?c gi?i không?,bình thu?ng.
4079,có th? cho em bi?t là tru?ng mình có d?y Công Ngh? Thông Tin không ??,Có
4080,Các th?y cô trông tru?ng nhu th? nào ??,"thân thi?n, nhi?t tình ."
4081,Tru?ng có các ti?n ích gì v?y ??,"can tin, ký túc xá và còn nhi?u th? khác n?a."
4082,H?c phí trong tru?ng có d?t không ??,d?t.
4083,N?u em theo h?c ngành CNTT ? tru?ng thì c?n bao lâu d? t?t nghi?p?,4 nam và 138 tín ch?
4084,tru?ng dào t?o bao nhiêu ngành?,17
4085,li?t kê?,"công ngh? thông tin, m? thu?t công nghi?p, k? thu?t công trình, di?n - di?n t?, tài chính ngân hàng, toán - th?ng kê, qu?n tr? kinh doanh, k? toán, giáo d?c qu?c t?, khoa h?c ?ng d?ng, lu?t, khoa h?c th? thao, du?c, khoa h?c xã h?i & nhân van, ngo?i ng?, môi tru?ng & b?o h? lao d?ng, lao d?ng công doàn"
4086,h?c phí?,"tiêu chu?n: t? 8 tri?u m?t h?c kì, ch?t lu?ng cao: t? 20 tri?u m?t h?c kì"
4087,chuong trình dào t?o?,giáo trình t? các tru?ng nu?c ngoài
4088,giáo viên?,"chuyên môn cao, nhi?t tình, d? thuong"
4089,ti?n ích trong tru?ng?,"thu vi?n to, tru?ng r?ng, nhi?u cây xanh, s?ch s?, phòng h?c r?ng có máy l?nh, canteen to d? an ngon..."
4090,sinh viên?,"thân thi?n, t? giác, d?p trai, xinh gái,....."
4091,công nhân viên?,"thân thi?n, vui v?, trách nhi?m,...."
4092,co s? v?t ch?t?,"khang trang, hi?n d?i, s?ch d?p,...."
4093,mua qu?n áo ? dâu?,"Yame, Uniqlo, Adidas, ch? d? si, tru?c m?t Lotte qu?n 7"
4094,mua giày dép?,"Yame, Uniqlo, Nike, ch? Tân M?,..."
4095,mua máy tính?,"Phong Vu, GEARVN, Th? gi?i di d?ng, FPT shop"
4096,mua sách?,"nhà sách Nguy?n Van C?, nhà sách trong Lotte qu?n 7..."
4097,noi làm thêm?,"seven-eleven, circle K, family mark, The Coffee House,..."
4098,tru?ng có nhiêu ngành?,40 ngành
4099,thu vi?n xây bao nhiêu?,129 t?
4100,thu vi?n tru?ng mình là do m?y anh ch? khoa m? thu?t công nghi?p khóa tru?c xây à?,d?
4101,tru?ng mình là tru?ng tu hay gì?,là tru?ng công l?p
4102,d?a ch??,19 Nguy?n H?u Th? phu?ng Tân Phong qu?n 7
4103,Tru?ng d?p không?,Ð?p l?m.
4104,Ngu?i l? vào tru?ng du?c không?,"Không nha, ph?i ra ch? bác b?o v? xin cái gì dó m?i vào du?c."
4105,Ð?ng ph?c tru?ng d?p không?,Th? 2 ho?c th? 5 t?i th?y r?i t? nh?n xét.
4106,Phí ? ký túc xá d?t không?,R? l?m.
4107,Tru?ng có ch? nào s?ng ?o không?,Ch? nào cung s?ng ?o du?c h?t.
4108,Tru?ng có dào t?o ti?ng anh không?,Có thi d?u vào và chia l?p h?c ti?ng anh nè.
4109,ngành nào,"khoa h?c máy tính, m?ng và truy?n thông"
4110,chu?n d?u ra ti?ng anh,toeic 550
4111,th?y cô nu?c ngoài d?y,có
4112,gi?ng viên tru?ng,th?nh gi?ng và giáo viên co h?u
4113,thu vi?n,ph?c v? hàng nghìn sinh viên và tài li?u
4114,trình d? dào t?o,d?i trà và ch?t lu?ng cao
4115,h?c phí ch?t lu?ng cao,cao và ch?t lu?ng
4116,dang ký ktx,tìm hi?u form trên page
4117,dóng h?c phí,hu?ng d?n trên h? th?ng thông tin sinh viên
4118,Em mu?n d?n b?n khác vào tru?ng thì làm sao,Xin th? khách nha em
4119,Xin nhu th? nào,G?p b?o v?
4120,Gi? xe ? dâu ch?,Tòa G nha em
4121,"Ok, c?m on ch?",Không có gì
4122,M?ng máy tính?,"network, packet tracer, AI,..."
4123,h?c phí?,10-15 tri?u / h?c kì
4124,ti?n ích?,"co s? v?t ch?t cao c?p, l?p h?c d?y d? ti?n nghi,"
4125,co s? c?a tru?ng?,"Nha Trang, H? Chí Minh,..."
4126,th?y cô?,"th?y cô nhi?t tình, thân thi?n"
4127,h?c bao nhiêu nam?,t?i da 7 nam
4128,có nh?ng ngành gì?,"M?ng máy tình và truy?n thông d? li?u, công ngh? ph?n m?m, khoa h?c máy tính,...."
4129,tru?ng có b?t b? ?o vào qu?n không th?y?,khuy?n khích thôi em
4130,tru?ng có h?c b?ng không cô?,có em
4131,h?c quân s? ? dâu v?y cô?,trong tru?ng
4132,có bao nhiêu tuy?n xe buýt qua tru?ng v?y cô?,4 tuy?n
4133,Ai d?y?,th?y Trí
4134,Tru?ng có sân banh không?,Có
4135,Tru?ng có thu vi?n không?,Có
4136,H?c phí nhu th? nào?,T?m ?n
4137,Thu vi?n ? dâu?,"Ði th?ng, tòa nhà màu cam"
4138,Tru?ng có tòa KTX,4 tòa
4139,h?c phí nhiêu?,20 tri?u 1 k?
4140,có h? boi không?,có
4141,trang thi?t b? sao?,?n
4142,khuôn viên sao?,r?ng rãi
4143,có ch? g?i xe không?,có
4144,th?y cô sao?,"tâm huy?t, t?n tình"
4145,?n tu?ng v? các th?y cô?,R?t nhi?t tình và t?n t?y
4146,Có h? boi không?,Có
4147,? dây có gì n?i b?t?,Thu vi?n du?c trang b? hi?n d?i
4148,? dây có ký túc xá không?,Có
4149,giáo viên có khó không?,không
4150,tru?ng r?ng không?,bao r?ng
4151,h?c phí 1 h?c kì bao nhiêu?,hon 10 tri?u gì dó
4152,Ai d?y môn này?,th?y Cu?ng
4153,thu vi?n r?ng l?m h??,?a
4154,di thang máy nhanh không?,ch? thang máy còn lâu hon thang b?
4155,anh/ch? h?c ngành gì v?y ?,Công ngh? thông tin
4156,H?c phí m?i nam ngành anh/ch? bao nhiêu v?y ?,kho?ng 20 tri?u
4157,thi?t b? v?t tu ? tru?ng nhu th? nào ?,t?t
4158,Tru?ng có thu vi?n không ?,có
4159,Có noi nào d? gi?i dáp th?c m?c c?a sinh viên không ?,E001 ho?c A003
4160,trong tru?ng có quy d?nh gì không ?,có và du?c ghi rõ trong m?c quy d?nh tru?ng.
4161,h?c phí ra sao?,t?m trung
4162,có bao nhiêu tòa nhà?,g?n 20
4163,tru?ng d?p không?,bao d?p
4164,bao nhiêu c?ng l?n?,b?y
4165,có view s?ng ?o không?,d?y
4166,có ngu?i yêu chua ?,chua
4167,có crush chua ?,r?i
4168,ai th? ?,không nói
4169,xinh không ?,d? thuong
4170,nhà nó ? dâu ?,không bi?t
4171,s? di?n tho?i thì sao ?,không bi?t luôn
4172,L?n cu?i b?n có ngu?i yêu là khi nào?,Ð?u nam 2020
4173,B?n có crush không?,Crush c?a mình nhi?u l?m.
4174,B?n có mu?n di dâu choi v?i ngu?i yêu không?,N?u có thì mình s? ch?n Ðà L?t
4175,có ngu?i yêu chua?,chua
4176,có crush v?i ai chua,chua
4177,Có b? chua?,Chua.
4178,Quen nhau nhé?,OK.
4179,B?n thích ai?,Mình thích b?n Duy.
4180,M?u ngu?i lý tu?ng c?a b?n là ai?,Cao Tr?n Tu?n Duy.
4181,C?u kh?e ch??,Kh?e.
4182,S?ng t?t ch??,T?t.
4183,Có vui không?,Vui.
4184,Có b? chua?,Chua.
4185,Quen nhau nhé?,OK.
4186,B?n thích ai?,Mình thích b?n Duy.
4187,M?u ngu?i lý tu?ng c?a b?n là ai?,Cao Tr?n Tu?n Duy.
4188,C?u kh?e ch??,Kh?e.
4189,S?ng t?t ch??,T?t.
4190,Có vui không?,Vui.
4191,L?n cu?i b?n có ngu?i yêu là khi nào?,Ð?u nam 2020
4192,B?n có crush không?,Crush c?a mình nhi?u l?m.
4193,B?n có mu?n di dâu choi v?i ngu?i yêu không?,N?u có thì mình s? ch?n Ðà L?t
4194,"r?i mày, sao á",thì h?i choi choi v?y thôi à
4195,còn mày,chua mày nhung crush m?t ngu?i
4196,ai v?y,con nh? ? ch? làm thêm
4197,v?y à,? mày
4198,Có b? chua?,Chua.
4199,Quen nhau nhé?,OK.
4200,B?n thích ai?,Mình chua thích ai.
4201,M?u ngu?i lý tu?ng c?a b?n là ai?,Ronaldo.
4202,C?u kh?e ch??,Kh?e.
4203,S?ng t?t ch??,T?t.
4204,Có vui không?,Vui.
4205,có ngu?i yêu chua ?,chua
4206,sao th? ?,ch?c ?
4207,sao l?i b? ? ?,vì là xu th?
4208,N?u có ngu?i yêu bây gi? thì di dâu ?,di v? nhà
4209,có t?ng thích ai chua ?,r?i
4210,r?i sao n?a ?,r?i ? ti?p
4211,có ngu?i yêu chua?,ch?u này dã có hoa nha
4212,có b? chua ?,có r?i nha hihi
4213,có b?n gái chua?,có r?i nha
4214,b?n gái tên gì v?y?,hoi bí m?t hong nói dâu liu liu
4215,thích ngu?i yêu nhu th? nào?,ngu?i yêu tao bây gi?
4216,m?u b?n gái lý tu?ng là gì?,là b?n gái tao ? hi?n t?i
4217,Ðang làm gì v?y ?,Ðang an com
4218,Em yêu anh không ?,Có
4219,Chia tay di em ?,Không
4220,Crush tao xinh không ?,Cung du?c
4221,Ði dâu v? dó ?,Ði an
4222,nh? dó xinh không ?,xinh
4223,Con Lan xinh vãi chu?ng,"?, xinh th?t"
4224,Nó m?i chia tay b?,"Ðoouuuu, th?t à?"
4225,?m,"Ngon, th?i t?i"
4226,Thích nó hay gì?,Mày còn h?i :))
4227,có b?n gái chua?,chua
4228,có ngu?i yêu chua?,chua
4229,tên ngu?i yêu là gì?,Không có ngu?i yêu
4230,ngu?i yêu có d? thuong không?,c?c d? thuong
4231,ngu?i yêu có làm mày bu?n không,cung có dôi lúc
4232,mày còn nh? ngu?i yêu cu không,"không, nhung dôi lúc l?i nh?"
4233,có ngu?i yêu chua?,chua
4234,sao không có?,không thích
4235,có crush ai không?,có
4236,ai v?y?,bí m?t
4237,k? nghe du?c không?,không k?
4238,d?p trai không?,bình thu?ng
4239,cho xem hình n?a?,không
4240,"ê, có ngu?i yêu chua?",chua
4241,có crush không?,có
4242,crush m?y tu?i?,21 tu?i
4243,crush h?c khoa nào?,khoa CNTT
4244,B?n ?y trông th? nào?,"nh? nh?n, xinh x?n, hi?n"
4245,dang crush d?a nào à?,?
4246,g?p ? dâu?,tình c? h?c chung l?p
4247,d?i tu?ng còn d?c thân?,?
4248,trò chuy?n chua?,r?i
4249,th? nào?,r?t vui tính
4250,Con Lan xinh vãi chu?ng,"?, xinh th?t"
4251,Nó m?i chia tay b?,"Ðoouuuu, th?t à?"
4252,?m,"Ngon, th?i t?i"
4253,Thích nó hay gì?,Mày còn h?i :))
4254,hey bro,nghe bro
4255,m có crush ai không,không bro
4256,t?i sao,b?n h?c
4257,h?c d? làm gì,d? giúp d?t nu?c sánh vai v?i cu?ng qu?c nam châu
4258,còn gì n?a,"giúp dân t?c , ngu?i dân t?t hon"
4259,còn gì n?a,giúp nhân lo?i ti?n lên có cu?c s?ng t?t hon
4260,ng?u v?y,yup nigga
4261,Có gh? chua?,chua
4262,Thích gh? mi?n nào?,Mi?n tây
4263,Quen tao không?,Không
4264,Thích gái hay trai?,Gái
4265,có ngu?i yêu chua?,chua có
4266,xinh không?,chua có ngu?i yêu
4267,ngu?i ? dâu?,chua có ngu?i yêu
4268,tính cách nhu th? nào?,chua có ngu?i yêu
4269,có hay d?i không?,chua có ngu?i yêu
4270,có hãm không?,chua có ngu?i yêu
4271,mày có trà xanh không?,chua có ngu?i yêu
4272,có ngu?i yêu chua?,tao còn s? ? dây này
4273,xinh không?,ngu?i yêu tuong lai xinh ch?c r?i
4274,ngu?i ? dâu?,chua bi?
4275,tính cách nhu th? nào?,chua bi?t luôn
4276,có hay d?i không?,chua bi?t
4277,có hãm không?,chua bi?t
4278,mày có trà xanh không?,không
4279,Có ngu?i yêu chua?,Ðã có.
4280,Ngu?i yêu d?p không?,Khá d?p.
4281,Ngu?i yêu cao không?,Hoi cao.
4282,Hay di choi không?,Có.
4283,Hay di choi ? dâu?,Quán cà phê.
4284,mày có ngu?i yêu không?,không
