,user_a,user_b
3615,Mình có thể tặng bạn 1 quyển sách để bạn thực hành?,Thanks.
3616,Tình trạng hôn nhân của bạn như thế nào?,đã có người yêu
3617,Người yêu bạn xinh không?,Chả ai yêu người xấu cả
3618,Bạn và người yêu bạn đã quen bao lâu rồi?,2 năm
3619,Bạn và người yêu bạn thường làm gì khi gặp nhau?,ăn uống và nói chuyện.
3620,Bạn sẻ cưới cô ấy chứ?,Không biết
3621,bạn có crush không?,có
3622,lâu chưa?,lâu rồi
3623,sao không tỏ tình đi?,không dám
3624,sao nhát vậy?,không biết
3625,quan điểm trong tình yêu?,"tôn trọng, tinh tế, biết để ý, rõ ràng, dứt khoác."
3626,crush của bạn thế nào?,"cao, đẹp, dễ thương, hơi ngố"
3627,crush có thích bạn không?,không biết
3628,crush thích ăn gì?,cái gì ngon là ăn
3629,crush không thích ăn gì?,"đồ ngọt, rau"
3630,crush có thói quen gì?,ngủ nhiều
3631,nhà crush ở đâu?,gần nhà tớ
3632,sáng mấy giờ cậu dậy?,8
3633,tối mấy giờ cậu ngủ?,12
3634,khi yêu thích gì?,đi ăn chung
3635,chủ nhật đi ăn lẩu không?,"đi, ăn lẩu teokbokki đi"
3636,rảnh là chơi game hả?,đúng rồi
3637,có hay đánh guitar lúc rảnh không?,lười nên chưa đánh được
3638,hay nấu ăn không?,không thích nấu
3639,hay xem phim nào?,mr.queen
3640,hay chơi thể thao không?,không
3641,thích làm gì để thư giãn?,nghe nhạc hoặc ngủ
3642,ngoài ngủ thì còn thích gì không?,"nghe nhạc, xem phim hoặc chơi game"
3643,thích vẽ không?,thích nhưng vẽ xấu nên không vẽ
3644,thích cùng người yêu đi đâu?,"xem phim, đi ăn hoặc đi du lịch cùng nhau"
3645,thích làm gì cùng người yêu?,gì cũng được miễn là cùng người yêu
3646,muốn đi du lịch với người yêu ở đâu?,đâu cũng muốn
3647,có đang crush ai không?,không
3648,mẫu người yêu như nào?,quan tâm và yêu thương tao
3649,Mày làm gì khi rảnh?,Tao xem phim hoặc chơi game gì đó.
3650,Rảnh mà mất điện thì mày làm gì?,Ngủ hoặc đi ăn gì đó ngon.
3651,Mày hay đi chơi với bạn mày khi rảnh không?,"Có chứ, mà ai thân rủ tao mới đi."
3652,Mày ăn gì khi rảnh?,Ăn gì thì tùy tâm trạng vui buồn.
3653,Có bao giờ rảnh mày chơi thể thao không?,"Ai rủ thì tao đi, chứ đi mình buồn lắm."
3654,Mày muốn đi đâu vơi crush?,Đi ăn gì đó ngon.
3655,Nhà crush của mày ở đâu?,Trong tim tao nè.
3656,Crush tao đẹp trai không?,Mày đoán xem.
3657,Tặng quà gì cho crush giờ?,Tặng gì ăn ké được
3658,Làm sao để quên crush?,Học NLP
3659,điểm rèn luyện,cần để xét tốt nghiệp
3660,làm sao có điểm rèn luyện,tham gia hoạt động
3661,tính điểm rèn luyện thế nào,trên hệ thống thông tin sinh viên
3662,có đi làm thêm,thỉnh thoảng
3663,làm thêm ở đâu,quán cà phê
3664,có đi đâu chơi,cảng nhà rồng
3665,có thích chơi game,thình thoảng
3666,game gì,mobile
3667,có người yêu,độc thân
3668,có crush,rồi
3669,cuộc thi nét đẹp sinh viên,có
3670,tổ chức khi nào,cuối tháng
3671,có tham gia,không
3672,"Ê mày, đang làm gì vậy",Chơi game
3673,Game gì,Liên minh
3674,Chơi cờ hả,"Không, đánh hạng"
3675,Vào trận chưa,Chưa
3676,"Chờ tao, tao mở máy cái",Ok
3677,"Ê mày, mày rảnh không",Rảnh
3678,Cho tao hỏi cái,Hỏi đi
3679,"Tao đang thích một bạn, không biết làm quen sao",Chung lớp hả
3680,Ừa,Inbox hỏi bài đi
3681,Hỏi sao,"Thì hỏi bài tập trên lớp, rồi bắt chuyện"
3682,Ngại lắm,"Ngại gì, mạnh dạn lên"
3683,"đi chơi, ngủ, xem youtube",thích làm gì khi rảnh rỗi?
3684,chơi bóng rổ,thích chơi game không?
3685,có,thích chơi bóng rổ hay thích chơi game?
3686,bóng rổ,có hay đi coffee với bạn bè không?
3687,thỉnh thoảng,có hay đi shopping không?
3688,có,có người yêu chưa?
3689,chưa,mẫu người lý tưởng?
3690,xinh là được,thích gái cao hay gái thấp?
3691,không quan trọng,thích gái Bắc hay gái Nam?
3692,Bắc Nam đều thích,có người yêu cũ không?
3693,không,tỏ tình với ai chưa?
3694,rồi,thích đi đâu chơi với người yêu?
3695,ê chơi liên minh không?,ok bro
3696,đang làm gì đấy?,nghe nhạc thôi
3697,"chán quá, đi ăn không?",thôi tao hết tiền rồi
3698,đi ăn không tao bao?,ok luôn nè
3699,mày thường uống nước ở đâu đấy,the coffee house
3700,"ê tao thích nhỏ lớp kế bên, giúp tao làm quen đi?",mày xấu như chó thì ai thèm quen
3701,tao buồn quá tâm sự với tao đi?,tự nói chuyện một mình đi
3702,valentine muốn mua quà gì?,son đi
3703,nhỏ đó có bạn trai chưa?,chưa mày
3704,thằng đó có bạn gái chưa?,hình như rồi
3705,Lúc rảnh làm gì?,Xem phim
3706,Có hay đi đá banh không?,Có
3707,Đá với ai?,Bạn
3708,Thường đá thứ mấy?,tối thứ 4 hàng tuần
3709,Đá sân nào?,Khu Trung sơn
3710,Chuyện tình cảm ra sao?,Đang Crush bạn kia
3711,Ai vậy?,Bạn nữ phòng bên
3712,Tình hình như nào?,đang tìm hiểu
3713,Crush như thế nào?,"Tóc ngắn, cute"
3714,Học khoa nào?,Luật
3715,rảnh làm gì?,chơi game
3716,rảnh làm gì?,nghe nhạc
3717,có đi xem phim không?,có
3718,có đi ăn không?,có
3719,rảnh ở đâu?,nhà
3720,rảnh có đi tập thể dục không?,thỉnh thoảng
3721,rảnh có đi chơi với người yêu không?,có
3722,yêu ai chưa?,chưa
3723,thích ai?,đứa bạn thân
3724,mẫu người lý tưởng?,"đẹp gái, hiền lành"
3725,có crush ai không?,có
3726,muốn có người yêu không?,muốn
3727,thích chủ động không?,có
3728,Đi xem phim không?,Covid ở nhà
3729,Đi shopping không?,Covid ở nhà
3730,Có làm thêm không?,Covid ở nhà
3731,Đi nhậu không?,Covid ở nhà
3732,Đang ở đâu?,Ở nhà
3733,Rảnh có nghe nhạc không?,Có
3734,Rảnh có xem phim không?,Có
3735,Rảnh có đi ra ngoài không?,Covid ở nhà
3736,Rảnh ở nhà làm gì?,Ngồi trả lời bạn
3737,chơi game không?,chơi
3738,đi chơi không?,đi
3739,có đi về quê không?,có chứ
3740,đang ở đâu á?,trong trường
3741,bắn pubg không?,vô đi đang chờ
3742,đi đá banh không?,đi
3743,thắng hay thua?,thắng
3744,đánh với team nào?,tụi xóm trên
3745,nhỏ đó được không?,trong cũng xinh
3746,tán con lớp trưởng đi?,thôi mày ơi
3747,nhỏ nảy được không?,nhìn cũng ngon đó
3748,nó còn yêu mày không?,chắc không
3749,gu mày sao?,đẹp với ngoan
3750,nó có để ý mày không?,nó chả thèm nhìn tao nữa
3751,Những lúc không học thì có chỗ nào ngồi giải trí không ?,Đầy chỗ bạn ạ.
3752,Những lúc rãnh rỗi anh/chị thường giải trí ở đâu trong trường ?,nhà B lầu 5
3753,Trường có nhiều bạn gái không ?,đi đâu cũng thấy nhé
3754,Có dễ tìm thấy tính yêu trong trường không ?,Dễ nếu bạn giói tán gái
3755,Bạn có crush ai chưa ?,chưa
3756,bạn có tính có người yêu không ?,Không
3757,rảnh thường làm gì?,chơi game
3758,game gì?,liên minh
3759,chơi ở đâu?,ở nhà
3760,chơi giỏi không?,cũng tạm
3761,có chơi thể thao không?,đá bóng
3762,có hay chạy bộ không?,không
3763,nghe nhạc thì sao?,thỉnh thoảng
3764,có người yêu chưa?,chưa
3765,vậy còn crush?,có
3766,crush đẹp không?,đẹp chứ
3767,crush thích bạn không?,không
3768,hẹn hò ở đâu?,công viên
3769,đi chơi gì?,xem phim
3770,đi chơi gì?,ăn uống
3771,crush nhiêu tuổi?,hơn 5
3772,Mày có bạn không?,Có
3773,Nhiêu bạn?,Nhiều
3774,Bạn tốt không,Rất tốt
3775,Chơi chung vui không?,Vui chứ
3776,Thích bạn trên mạng không?,Có cũng vui
3777,bạn bè sao?,Cũng được
3778,chơi được không?,Không đến nỗi
3779,tên gì?,Đạt
3780,thân với ai?,Trường
3781,lúc mày buồn thì sao?,Đi ăn
3782,hay đi chơi chung không?,Cũng không
3783,nó là người như thế nào?,Mập
3784,nó quê ở đâu?,Bến Tre
3785,quan điểm bạn bè của mày là gì?,đi ăn chung là được
3786,bạn bè sao?,cũng nhiều
3787,chơi được không?,chơi được
3788,tên gì?,nhiều quá nhớ không hết
3789,thân với ai?,thân với gái.
3790,lúc mày buồn thì sao?,buồn thì ăn cho hết buồn
3791,hay đi chơi chung không?,cũng có
3792,nó là người như thế nào?,người nhiều tiền dẫn tao đi ăn
3793,nó quê ở đâu?,Hồ Chí Minh
3794,quan điểm bạn bè của mày là gì?,chơi được thì chơi
3795,sở thích chung,ăn uống
3796,Bạn thân là ai?,thân ai nấy lo
3797,Có nhiều bạn không?,"Nhiều bạn,"
3798,Có đứa nào thấp không?,1 vài người.
3799,Có đứa nào cao không?,Không có.
3800,Có đứa nào mập không?,1 người.
3801,Có đứa nào ốm không?,1 vài người
3802,Hay đi chơi không?,Có.
3803,bạn bè mày là ai?,là giang hồ nhất xóm
3804,quan điểm bạn bè cảu mày là sao?,"là anh em có họa cùng chỉa, có sướng cùng hường."
3805,bạn có nhiều bạn bè không?,tuy không nhiều nhưng được cái ít
3806,bạn bè anh nghĩ sao về anh?,họ nghĩ tôi là một chú hề
3807,quan điểm của bạn về tình bạn?,đó là sự tấu hài của những chú hề
3808,bạn bè bạn ở đâu khi bạn có tâm trạng không tốt?,họ diễn hề cho tôi vui
3809,Bạn mày đâu?,bạn tao ở Sài Gòn luôn
3810,Bạn thân nhiều không?,không nhiều
3811,Nhiêu bạn?,tâm chục đứa
3812,Ít bạn vui hay buồn?,ít bạn vui
3813,Nhiều bạn vui hay buồn?,nhiều bạn hơi chán
3814,Chơi chung nữ nhiều không?,nhiều chứ
3815,Mày thích chơi kiểu gì?,đi ăn đi cà phê thôi
3816,Chơi chung bạn đại học hay ở quê?,chơi chung bạn cấp 3 ở đây
3817,Gặp nhiều không?,gặp nhiều
3818,bạn bè như thế nào?,điên điên khùng khùng
3819,có hay cáu bẩn không?,đám bạn mình là dơ
3820,Bạn ông tên gì?,tên Đạt
3821,có nhiều bạn không?,Có
3822,quan điểm bạn bè như thế nào?,Tốt
3823,ông có nhìu bạn bè trên đh hong?,bạn thì ít nhưng bè thì nhiều :))
3824,thường thường ông hay đi chơi zới ai zay?,thường tui đi chơi với mấy đứa bạn tui thân nhất
3825,Bạn thân thích gì?,game
3826,Lần cuối gặp nhau?,hôm qua
3827,Có hay đi chơi với bạn mày không?,Ít lắm
3828,Quan điểm bạn bè mày là gì?,Thà ít mà chất lượng
3829,Mày bị bạn mày lợi dụng chưa?,Bị rồi :)))
3830,Mày có đánh nhau với bạn mày chưa?,Rồi
3831,bạn bè nhiều không,không
3832,bạn bè như nào,như cớt
3833,tậm trạng như nào,chán
3834,quan hệ rộng?,hơi rộng.
3835,bạn bè như nào?,hút thuốc.
3836,tâm trạng?,có thuốc là được.
3837,Vui hay buồn?,No idea
3838,Có bao nhiêu bạn?,Không đếm được
3839,Có bạn thân không?,Có
3840,thằng khứa đó sao rồi?,nó đi bán muối rồi
3841,Mày có nhiều bạn không?,Ui nguyên một đám
3842,Bạn của mày có hay chơi thể thao không?,Một lũ nghiện game thì mày nghĩ nó hay chơi thể thao lắm à
3843,Bạn mày bị dở người à?,"Hầu hết đều bị lên cơn, một ngày chục lần là đã ít lắm rồi"
3844,Tâm trạng mày sau khi biết điểm thi thế nào ?,tạch tạch tạch
3845,Quan điểm của mày về một người bạn tốt như thế nào ?,biết điều
3846,Mày có nhiều bạn không ?,có
3847,Bạn mày có đẹp không ?,có
3848,Bạn mày đã chơi chó với mày lần nào chưa ?,nó cắn chứ không có chơi chó với tao
3849,Bạn thân nhất chơi chung bao lâu ?,15 năm
3850,Bạn bè chơi chung có ny chưa ?,Cũng không biết nữa
3851,Tính cách tụi nó như thế nào ?,Khùng điên
3852,Thường tụ tập bạn bè đi đâu chơi ?,Đi cà phê
3853,Mày có xem tao là bạn?,Tớ xem cậu là tri kỉ.
3854,Mày thích gì ở bạn mày?,Luôn cho vay tiền trong 1 nốt nhạc.
3855,Mày cảm thấy thế nào khi ở gần bạn bè?,Cảm thấy an toàn và thư thái.
3856,Bạn bè mày có tốt không?,Tốt như cậu đó.
3857,Bạn thân mày tên gì?,"Tên Nguyễn Thanh Tùng , ba tên Nguyễn Thanh Nguyễn , má tên Lê Thị Lê."
3858,Mày có xem tao là bạn?,Tớ xem cậu là tri kỉ.
3859,Mày thích gì ở bạn mày?,Luôn cho vay tiền trong 1 nốt nhạc.
3860,Mày cảm thấy thế nào khi ở gần bạn bè?,Cảm thấy an toàn và thư thái.
3861,Bạn bè mày có tốt không?,Tốt như cậu đó.
3862,Bạn thân mày tên gì?,"Tên Nguyễn Thanh Tùng , ba tên Nguyễn Thanh Nguyễn , má tên Lê Thị Lê."
3863,Bạn mày nhiều không?,Nhiều lắm
3864,Bạn thân mày là ai?,My Talking Tom
3865,Mày đang buồn hả?,"No, Im fine"
3866,Chơi với thằng Tom vui không?,"Không, nó nhại tiếng tao"
3867,Mày chơi với nó bao lâu?,2 năm
3868,Mày có bao nhiêu bạn?,nhiều lắm
3869,Bạn mày học trường nào?,học chung với mày
3870,Làm bạn được bao lâu rồi?,hơn 20 năm rồi
3871,Bạn mày học đâu?,chung trường luôn
3872,Sở thích của bạn mày là gì?,thích xài tiền
3873,Nhiều bạn bè không ?,Nhiều chứ
3874,Thích chơi với ai ?,Ai cũng chơi
3875,Bạn thân tên gì ?,Hoàng
3876,Có học chung môn với bạn không ?,Có
3877,Có hay đi chơi với bạn bè không ?,Cũng hay đi lắm
3878,Bạn có nhiều bạn không ?,Không ít à
3879,Bạn thân bạn là ai?,Hỏi chi
3880,Bạn có bao nhiêu người bạn thân ?,Có 4 người
3881,Bạn thích chơi với những người như thế nào,Những người vui vẻ biết lắng nghe.
3882,Hiện bạn cảm thấy như thế nào ?,Bình thường
3883,Bạn thích có nhiều người bạn hay một vài người nhưng thân ?,Ở chắc ít người nhưng thân.
3884,Mày có bao nhiêu bạn?,nhiều lắm
3885,Bạn mày học trường nào?,học chung với mày
3886,Làm bạn được bao lâu rồi?,hơn 20 năm rồi
3887,Bạn mày học đâu?,chung trường luôn
3888,Bạn bè ông có nhiều không?,Không ông à
3889,Ông hay đi đâu với bạn bè của ông?,Đi đá banh ông
3890,Bạn bè nên chơi sao cho được?,Phải uy tín
3891,Có nhiều bạn ở đại học không?,Không
3892,Bạn Mai của bạn sao lùn thế?,Chắc do gen bạn đó
3893,Bạn Mai sao trông gầy thế?,Béo như heo luôn chứ gầy gì
3894,Liệt kê về mẫu homies bạn thích chơi?,"Thân thiện, vui tánh"
3895,Bạn thường đi đâu chơi với bạn bè?,Cà phê
3896,Bạn bè của bạn có tệ nạn không?,Không ạ
3897,có bao nhiêu bạn thân ?,2
3898,hay đi ăn với bạn thân không ?,1 tuần đi 3 lần.
3899,Tính cách của bạn thân như thế nào ?,"bị khùng, hay giỡn ."
3900,Bạn thân học cùng trường không ?,"có, học chung lớp"
3901,Bạn thân có bạn gái chưa?,chưa
3902,Bạn thân và bạn hay đi đâu?,đi cà phê .
3903,cảm thấy như thế nào về bạn thân ?,rất quý bọn nó.
3904,Quan điểm của bạn về tình bạn như thế nào?,trung thực.
3905,Bạn có thích bạn Khang không?,không vì mình đánh giá theo chủ quan là người hỏi câu này không dễ thương rồi.
3906,Mày chơi với tao bao lâu rồi ?,năm nhất tới giờ
3907,Mày rớt bao nhiêu môn rồi ?,hỏi quài mày
3908,Có người yêu chưa ?,rồi
3909,Nghĩ gì về tao ?,bình thường
3910,Có hút thuốc ko ?,không
3911,Có hay nhậu không ?,không
3912,Đô nhiêu lon ?,không biết uống
3913,Mày chơi với tao bao lâu rồi ?,năm nhất tới giờ
3914,Mày rớt bao nhiêu môn rồi ?,hỏi quài mày
3915,Có người yêu chưa ?,rồi
3916,Nghĩ gì về tao ?,bình thường
3917,Có hút thuốc ko ?,không
3918,Có hay nhậu không ?,không
3919,Đô nhiêu lon ?,không biết uống
3920,Mày chơi với tao bao lâu rồi ?,năm nhất tới giờ
3921,Mày rớt bao nhiêu môn rồi ?,hỏi quài mày
3922,Có người yêu chưa ?,rồi
3923,Nghĩ gì về tao ?,bình thường
3924,Có hút thuốc ko ?,không
3925,Có hay nhậu không ?,không
3926,Đô nhiêu lon ?,không biết uống
3927,Nhiều bạn không ?,Ít
3928,Bạn mày ở đâu?,Nhà nó
3929,Bạn lâu nhất nhiêu năm?,lúc lọt lòng
3930,Bạn mày học đâu?,Ở trường nó học
3931,Thích gì?,ai thích gì ?
3932,Bạn có bạn không?,nhiều
